logical_deal_id,target_name,date_announced,matched_cik,accession_number,filing_date,days_lag,mda_word_count,risk_word_count,deal_id,deal_status,number_of_days_between_date_announced_and_date_effective,percentage_of_shares_held_by_acquiror_6_months_prior_to_announcement,target_share_price_1_day_prior_to_announcement_usd,target_share_price_1_week_prior_to_announcement_usd,target_share_price_4_weeks_prior_to_announcement_usd,date_effective,share_price_paid_by_acquiror_for_target_shares_usd,premium_paid_1_day_prior_to_announcement,premium_paid_4_weeks_prior_to_announcement,premium_paid_1_week_prior_to_announcement,target_financial_advisors_name,consideration_price_per_share_usd,target_nation,acquirer_name,target_primary_sic,target_public_status,acquiror_ultimate_parent_name,final_stake_pct,percentage_of_cash,percentage_of_stock,target_ticker,deal_type,deal_value_usd_millions,rank_value_including_net_debt_of_target_usd_millions,percentage_of_shares_owned_after_transaction,acquiror_financial_advisors_name,date_withdrawn,rank_date,target_macro_industry,target_mid_industry,acquiror_macro_industry,acquiror_mid_industry,acquiror_nation,target_cusip,target_state,acquisition_techniques,form_of_the_deal,deal_attitude,tender_offer_flag,cross_border_deal_flag,acquiror_state,related_sdc_deal_number,competing_offer_flag,deal_completed,deal_outcome_terminal,time_to_close,year_announced,month_announced,payment_method_clean,flag_has_deal_id,flag_has_target_name,flag_has_announce_date,flag_terminal_outcome,flag_has_premium_inputs,has_premium,premium_1w,has_premium_1d,has_premium_4w,has_completion_outcome,has_ticker,has_cusip,operational_specificity_raw,fl_sentence_share,fl_precision_share,commitment_density,hedging_density,risk_transparency,risk_disclosure_raw,risk_numeric_density,tone_lm,pos_density,neg_density,operational_specificity_norm,forward_looking_norm,risk_transparency_norm,risk_disclosure_raw_norm,tone_lm_norm,operational_specificity_norm_level,forward_looking_norm_level,risk_transparency_norm_level,risk_disclosure_raw_norm_level,tone_lm_norm_level,premium_1d,premium_4w,completion,sic2,ind_year_fe,sample_core,sample_risk,sample_premium,sample_completion,sample_duration,operational_specificity_raw_outlier,fl_sentence_share_outlier,risk_transparency_outlier,tone_lm_outlier,mda_fog,mda_fk,risk_fog,risk_fk,mda_log_length,risk_log_length,mda_wc,risk_wc
Dover Saddlery Inc___2015-04-14,Dover Saddlery Inc,2015-04-14,0001071625,0001104659-14-024408,2014-03-31,379,7747,8500,2743341020,Completed,78,0,5,5,3.84,2015-07-01T00:00:00Z,8.5,70,121.35,70,Piper Jaffray Cos|Duff & Phelps Corp,NA,United States,Webster Capital Management LLC,Sporting goods stores and bicycle shops,Public,Webster Capital Management LLC,100,100,0,DOVR,Leveraged Buyouts|Disclosed Value,48.204,69.426,100,NA,NA,2015-04-14T00:00:00Z,Retail,Other Retailing,Financials,Alternative Financial Investments,United States,260412,Massachusetts,Financial Acquiror|Going Private|Institutional Buyout|Leveraged Buyout,Merger,Friendly,FALSE,FALSE,Massachusetts,NA,False,1,TRUE,78,2015,4,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,70,TRUE,TRUE,TRUE,TRUE,TRUE,49.967752319712524,0.09375,0.08333333333333333,2.3078032597721045,5.769508149430261,0.6627759625273213,68.99926596525569,13.462704669496667,-0.2636363636363636,5.769508149430261,9.952401557767201,-0.808259385645662,0.08285870659599384,-0.9509776064422748,-0.19988896666704084,0.6124368232296228,sic2,sic2,sic2,sic2,sic2,70,121.35,1,Sp,Sp_2015,1,1,1,1,1,0,0,0,0,21.77060531954033,17.220539550284588,21.550891051090588,17.662244015661106,8.84404789894249,9.008713664124222,6933,8174
Dow Jones & Co Inc___2007-05-01,Dow Jones & Co Inc,2007-05-01,0000029924,0000029924-06-000066,2006-03-06,421,15160,2680,1863671020,Completed,227,0,36.33,36.37,34.33,2007-12-14T00:00:00Z,60,65.15,74.77,64.97,Merrill Lynch|Goldman Sachs & Co|Morgan Stanley,NA,United States,News Corp,"Newspapers: publishing, or publishing & printing",Public,News Corp,100,100,0,DJ,Disclosed Value,5109.652,5598.094,100,Centerview Partners LLC|Allen & Co Inc|JP Morgan,NA,2007-05-01T00:00:00Z,Media and Entertainment,Publishing,Media and Entertainment,Motion Pictures / Audio Visual,United States,260561,New York,Not Applicable,Merger,Friendly,FALSE,FALSE,New York,NA,NA,1,TRUE,227,2007,5,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,64.97,TRUE,TRUE,TRUE,TRUE,TRUE,84.87686988892347,0.08312958435207823,0.7352941176470589,2.2774892958003097,2.2774892958003097,0.362018137555705,51.39442231075698,8.287292817679559,-0.27385892116182575,7.9256627493850775,13.938234490297896,0.6813492467404619,0.08326374440634118,-0.6313396461057976,-1.0260720488824855,1.932673181556763,sic2,sic2,sic2,sic2,sic2,65.15,74.77,1,Ne,Ne_2007,1,1,1,1,1,0,0,0,0,21.779294383635932,17.271152718051344,22.719101407662237,18.343213424709486,9.303557453687317,7.828038032125829,10977,2510
Dow Jones & Co Inc___2007-06-19,Dow Jones & Co Inc,2007-06-19,0000029924,0000029924-07-000056,2007-03-01,110,15418,2939,1880128020,Withdrawn,-999,0,59.03,59.03,51.46,NA,60,1.64,16.6,1.64,NA,NA,United States,Investor Group,"Newspapers: publishing, or publishing & printing",Public,Investor Group,0,100,0,DJ,Stake Purchase,1256.851,1256.851,NA,NA,2007-12-14T00:00:00Z,2007-06-19T00:00:00Z,Media and Entertainment,Publishing,Financials,Other Financials,United States,260561,New York,Privately Negotiated Purchase|Acquiror Is An Investor Group,Acquisition Of Partial Interest,Friendly,FALSE,FALSE,Foreign,NA,NA,0,TRUE,NA,2007,6,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.64,TRUE,TRUE,TRUE,TRUE,TRUE,98.48554532719152,0.05699481865284974,0.7272727272727273,1.3053613053613053,2.703962703962704,0.332517437200999,52.30880230880231,7.862759113652609,-0.2962962962962963,7.925407925407925,14.63869463869464,1.4451717795307655,-0.5125365601235212,-0.8357499930241643,-0.9297833487386418,1.7791239896778936,sic2,sic2,sic2,sic2,sic2,1.64,16.6,0,Ne,Ne_2007,1,1,1,1,0,0,0,0,0,23.0968159717722,18.66923926080189,23.667855990709082,19.33058826375896,9.280332743796217,7.927324360309794,10725,2772
DowDuPont Inc___2019-05-21,DowDuPont Inc,2019-05-21,0001666700,0001666700-19-000006,2019-02-11,99,31948,7162,3403301020,Completed,742,0,81.5,82.2,83.45,2021-06-01T00:00:00Z,NA,NA,NA,NA,NA,NA,United States,DowDuPont Inc,Plastics materials and synthetic resins,Public,DowDuPont Inc,5.488,100,0,DD,Repurchases,2000,2000,5.488,NA,NA,2019-05-21T00:00:00Z,Materials,Chemicals,Materials,Chemicals,United States,26078J,Delaware,Privately Negotiated Purchase|Repurchase|Open Market Purchase,Buyback,No Applicable,FALSE,FALSE,Delaware,NA,NA,1,TRUE,742,2019,5,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,50.421782696060866,0.08936970837253057,0.5789473684210527,1.0491660938460983,2.1345103288593035,0.5302518161541726,64.66186644077368,7.967570589879788,-0.3602058319039451,6.7291342570818715,14.326543902174308,-0.9405305922337444,-0.23228925067533396,-1.2307654606956033,-0.5591776578124701,0.6671135077799158,sic2,sic2,sic2,sic2,sic2,NA,NA,1,Pl,Pl_2019,1,1,0,1,1,0,0,0,0,21.531534709394215,17.419978897182776,26.91207475294459,21.973934579785162,10.227055456677219,8.865452825753623,27641,7083
Doximity Inc___2022-10-28,Doximity Inc,2022-10-28,0001516513,0001516513-22-000037,2022-05-27,154,6494,25855,4459872020,Completed,338,0,25.78,25.02,30.22,2023-10-01T00:00:00Z,NA,NA,NA,NA,NA,NA,United States,Doximity Inc,Prepackaged Software,Public,Doximity Inc,2.223,100,0,DOCS,Repurchases,70,70,2.223,NA,NA,2022-10-28T00:00:00Z,High Technology,Software,High Technology,Software,United States,26622P,California,Open Market Purchase|Repurchase|Privately Negotiated Purchase,Buyback,No Applicable,FALSE,FALSE,California,NA,NA,1,TRUE,338,2022,10,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,57.633333045119116,0.06770833333333333,0.15384615384615385,1.733402669440111,3.813485872768244,0.399570421835187,74.96887643946468,5.936214790098549,0.0784313725490196,4.6801872074882995,3.986826139712255,-0.16259468107591626,-0.5327764687355852,-0.9972323763163075,0.4722076358546834,1.4576599818535632,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,NA,NA,1,Pr,Pr_2022,1,1,0,1,1,0,0,0,0,23.349587325963256,19.018706996055702,24.035484793145216,20.002014198935914,8.660254034256889,10.154401900795694,5769,25704
DreamWorks Animation SKG Inc___2016-04-28,DreamWorks Animation SKG Inc,2016-04-28,0001297401,0001297401-15-000004,2015-03-02,423,27851,10139,2951486020,Completed,116,0,27.12,27.12,25.21,2016-08-22T00:00:00Z,41,51.18,62.63,51.18,Centerview Partners LLC,NA,United States,NBCUniversal Media LLC,Motion picture and video tape production,Public,Comcast Corp,95.308,100,0,DWA,Disclosed Value,3596.537,3901.326,95.308,PJT Partners LP,NA,2016-04-28T00:00:00Z,Media and Entertainment,Motion Pictures / Audio Visual,Media and Entertainment,Broadcasting,United States,26153C,California,Rumored Deal,Merger,Friendly,FALSE,FALSE,New York,2983138001,NA,1,TRUE,116,2016,4,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,51.18,TRUE,TRUE,TRUE,TRUE,TRUE,24.363392039107655,0.11682242990654206,0.24,3.2559456398640996,7.078142695356738,0.49380605007770506,56.898288016112794,11.00426291265986,-0.5289855072463768,4.530011325028313,14.86409966024915,-1.9934368890017415,1.5551282538440878,-1.1346459173855052,-2.1486449124897495,-0.8668357774393074,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,51.18,62.63,1,Mo,Mo_2016,1,1,1,1,1,0,0,0,0,23.834671980380136,19.239470416922135,22.2294446722702,18.24856326983387,8.862766742283796,9.203315757039219,7064,9930
Dresser-Rand Group Inc___2014-09-21,Dresser-Rand Group Inc,2014-09-21,0001316656,0001562762-14-000065,2014-03-14,191,13867,7849,2676447020,Completed,282,0,73.03,68.05,68.23,2015-06-30T00:00:00Z,86.3,18.17,26.48,26.82,Morgan Stanley|Zaoui & Co,NA,United States,Siemens AG,Turbines and turbine generator sets,Public,Siemens AG,100,100,0,DRC,Disclosed Value,6687.284,7736.784,100,Deutsche Bank|Lazard|Goldman Sachs & Co,NA,2014-09-21T00:00:00Z,Industrials,Machinery,Industrials,Other Industrials,Germany,261608,Texas,Rumored Deal,Merger,Friendly,FALSE,TRUE,Foreign,NA,NA,1,TRUE,282,2014,9,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.82,TRUE,TRUE,TRUE,TRUE,TRUE,62.26100335471653,0.052930056710775046,0.42857142857142855,1.798708200474205,3.025100155342981,0.7387973836351502,70,8.371973209685729,-0.5363128491620112,3.3521380099746545,11.201046521134822,0.24296896753580233,-0.577819975998851,0.6663507265576513,-0.015825170500881485,-0.7780575298653679,year,year,year,year,year,18.17,26.48,1,Tu,Tu_2014,1,1,1,1,1,0,0,0,0,19.98611654897883,16.043153786435926,23.33303475426669,19.51773737982666,9.411728991487363,8.948975607841776,12231,7700
Dril-Quip Inc___2012-06-12,Dril-Quip Inc,2012-06-12,0001042893,0001193125-12-078769,2012-02-27,106,8848,6295,2645494020,Completed,730,0,60.32,59.73,62.51,2014-06-12T00:00:00Z,NA,NA,NA,NA,NA,NA,United States,Dril-Quip Inc,Oil and gas field machinery and equipment,Public,Dril-Quip Inc,0.21,100,0,DRQ,Repurchases,100,100,0.21,NA,NA,2012-06-12T00:00:00Z,Energy and Power,Oil & Gas,Energy and Power,Oil & Gas,United States,262037,Texas,Privately Negotiated Purchase|Repurchase|Open Market Purchase,Buyback,No Applicable,FALSE,FALSE,Texas,NA,NA,1,TRUE,730,2012,6,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,62.42198910221624,0.12345679012345678,0.65,2.003740315255143,4.007480630510286,0.4436586630922362,69.05754795663053,12.71393643031785,-0.5603448275862069,3.339567192091905,12.022441891530859,0.475357325726707,0.9261206183221015,0.029836430897231335,0.05009090917076032,-0.47895414727359514,sic2,sic2,sic2,sic2,sic2,NA,NA,1,Oi,Oi_2012,1,1,0,1,1,0,0,0,0,19.459716695733647,15.160988386613386,21.239448478520988,17.2122050814701,8.920789888464375,8.698681067461614,7486,5995
Dril-Quip Inc___2014-06-12,Dril-Quip Inc,2014-06-12,0001042893,0001193125-14-073575,2014-02-28,104,7683,6168,2645482020,Completed,202,0,101.78,101.2,102.76,2014-12-31T00:00:00Z,NA,NA,NA,NA,NA,NA,United States,Dril-Quip Inc,Oil and gas field machinery and equipment,Public,Dril-Quip Inc,2.82,100,0,DRQ,Repurchases,100,100,2.82,NA,NA,2014-06-12T00:00:00Z,Energy and Power,Oil & Gas,Energy and Power,Oil & Gas,United States,262037,Texas,Open Market Purchase|Privately Negotiated Purchase|Repurchase,Buyback,No Applicable,FALSE,FALSE,Texas,NA,NA,1,TRUE,202,2014,6,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,71.22273306037803,0.09774436090225563,0.6153846153846154,1.1336032388663968,4.048582995951417,0.33929860852493776,68.81830601092896,10.190444370197127,-0.5866666666666667,2.4291497975708505,9.554655870445345,1.0697293547485318,0.2808664970546863,-0.7311249010673421,0.023446748221284387,-0.620923590581114,sic2,sic2,sic2,sic2,sic2,NA,NA,1,Oi,Oi_2014,1,1,0,1,1,0,0,0,0,19.28448885632938,15.000774269390309,21.238107872782166,17.29868222804419,8.728264161496178,8.675222055641148,6175,5856
Dril-Quip Inc___2015-02-27,Dril-Quip Inc,2015-02-27,0001042893,0001193125-14-073575,2014-02-28,364,7683,6168,2729274020,Completed,489,0,69.88,72.24,74.23,2016-06-30T00:00:00Z,NA,NA,NA,NA,NA,NA,United States,Dril-Quip Inc,Oil and gas field machinery and equipment,Public,Dril-Quip Inc,4.089,100,0,DRQ,Repurchases,100,100,4.089,NA,NA,2015-02-27T00:00:00Z,Energy and Power,Oil & Gas,Energy and Power,Oil & Gas,United States,262037,Texas,Repurchase|Open Market Purchase|Privately Negotiated Purchase,Buyback,No Applicable,FALSE,FALSE,Texas,NA,NA,1,TRUE,489,2015,2,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,71.22273306037803,0.09774436090225563,0.6153846153846154,1.1336032388663968,4.048582995951417,0.33929860852493776,68.81830601092896,10.190444370197127,-0.5866666666666667,2.4291497975708505,9.554655870445345,1.0697293547485318,0.2808664970546863,-0.7311249010673421,0.023446748221284387,-0.620923590581114,sic2,sic2,sic2,sic2,sic2,NA,NA,1,Oi,Oi_2015,1,1,0,1,1,0,0,0,0,19.28448885632938,15.000774269390309,21.238107872782166,17.29868222804419,8.728264161496178,8.675222055641148,6175,5856
Dril-Quip Inc___2016-07-29,Dril-Quip Inc,2016-07-29,0001042893,0001193125-16-476825,2016-02-25,155,7626,6405,2993435020,Completed,812,0,55.37,57.59,59.1,2018-10-19T00:00:00Z,NA,NA,NA,NA,NA,NA,United States,Dril-Quip Inc,Oil and gas field machinery and equipment,Public,Dril-Quip Inc,0,100,0,DRQ,Repurchases,100,100,NA,NA,NA,2016-07-29T00:00:00Z,Energy and Power,Oil & Gas,Energy and Power,Oil & Gas,United States,262037,Texas,Privately Negotiated Purchase|Repurchase|Open Market Purchase,Buyback,No Applicable,FALSE,FALSE,Texas,NA,NA,1,TRUE,812,2016,7,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,63.80052797219667,0.11610486891385768,0.5483870967741935,1.905366783105748,5.7161003493172435,0.2654160479000808,71.77432815890502,9.933235629376323,-0.5638297872340425,3.1756113051762465,11.5909812638933,0.5684591077045641,0.7416239525688868,-1.269853746842225,0.35265628399030596,-0.49775062192872993,sic2,sic2,sic2,sic2,sic2,NA,NA,1,Oi,Oi_2016,1,1,0,1,1,0,0,0,0,20.137276213850523,15.716892167446325,22.156454118840767,18.206738973619128,8.74798740166097,8.698013622083925,6298,5991
DuPont Fabros Technology Inc___2017-06-09,DuPont Fabros Technology Inc,2017-06-09,0001407739,0001407739-17-000044,2017-02-23,106,20023,16760,3112909020,Completed,97,0,55.36,56.16,52.52,2017-09-14T00:00:00Z,63.629,14.94,21.15,13.3,Goldman Sachs & Co,NA,United States,Digital Realty Trust Inc,Real estate investment trusts,Public,Digital Realty Trust Inc,100,0,100,DFT,Disclosed Value,5731.873,7282.538,100,Citi|Bank of America Merrill Lynch|Morgan Stanley,NA,2017-06-09T00:00:00Z,Real Estate,REITs,Real Estate,REITs,United States,26613Q,District of Columbia,Stock Swap,Merger,Friendly,FALSE,FALSE,Texas,3134542001|3134543001,NA,1,TRUE,97,2017,6,Stock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,13.3,TRUE,TRUE,TRUE,TRUE,TRUE,85.10191653580475,0.072265625,0.4594594594594595,2.8237710178410986,3.914773456552432,0.5902679178061707,58.14375605033882,8.897647199331184,-0.43781094527363185,3.5938903863432166,9.241432422025413,1.490917871206988,0.4382351183603832,0.9221878558539341,-0.8606011049922333,-0.8407878647845937,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,14.94,21.15,1,Re,Re_2017,1,1,1,1,1,0,0,0,0,22.84224025242281,18.646417579445572,24.557031611495034,20.435629163319224,9.653871680890804,9.71281119135942,15582,16528
DuPont de Nemours Inc___2021-03-08,DuPont de Nemours Inc,2021-03-08,0001666700,0001666700-20-000006,2020-02-14,388,18572,8475,3707572020,Completed,388,0,74.03,73.53,75.76,2022-03-31T00:00:00Z,NA,NA,NA,NA,NA,NA,United States,DuPont de Nemours Inc,Plastics materials and synthetic resins,Public,DuPont de Nemours Inc,5.031,100,0,DD,Repurchases,1500,1500,5.031,NA,NA,2021-03-08T00:00:00Z,Materials,Chemicals,Materials,Chemicals,United States,26614N,Delaware,Privately Negotiated Purchase|Repurchase|Open Market Purchase,Buyback,No Applicable,FALSE,FALSE,Delaware,NA,NA,1,TRUE,388,2021,3,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,48.29125889623995,0.0775716694772344,0.5,1.3496932515337423,2.6993865030674846,0.4211849520683364,62.06407376758482,6.240433298010125,-0.4420731707317073,5.58282208588957,14.478527607361963,-1.141574600060665,-0.48611715796736954,-2.153476932564258,-0.7412427647383429,0.00903033386278671,sic2,sic2,sic2,sic2,sic2,NA,NA,1,Pl,Pl_2021,1,1,0,1,1,0,0,0,0,22.348918852116388,17.986750594296932,26.10237415904855,21.493358166282096,9.698920386794853,9.042986242304014,16300,8459
DuPont de Nemours Inc___2022-11-07,DuPont de Nemours Inc,2022-11-07,0001666700,0001666700-22-000009,2022-02-11,269,16383,8168,3998353020,Completed,269,0,61.93,57.2,51.73,2023-08-03T00:00:00Z,NA,NA,NA,NA,NA,NA,United States,DuPont de Nemours Inc,Plastics materials and synthetic resins,Public,DuPont de Nemours Inc,0,100,0,DD,Repurchases,5000,5000,NA,NA,NA,2022-11-07T00:00:00Z,Materials,Chemicals,Materials,Chemicals,United States,26614N,Delaware,Repurchase|Open Market Purchase,Buyback,No Applicable,FALSE,FALSE,Delaware,NA,NA,1,TRUE,269,2022,11,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,46.27468571441287,0.07875457875457875,0.5813953488372093,2.1573518506033844,3.101193285242365,0.41618145858565336,67.11327649208282,4.885794552339075,-0.4827586206896552,5.5282141171711725,15.91046989819996,-1.3318658113509971,-0.4606675566353752,-2.1958067535835757,-0.3873717097408352,-0.318015963524534,sic2,sic2,sic2,sic2,sic2,NA,NA,1,Pl,Pl_2022,1,1,0,1,1,0,0,0,0,22.51750864501769,18.06588987373637,26.67675539061966,21.97320842034573,9.604609707323613,9.013108202446475,14833,8210
Duff & Phelps Corp___2012-12-30,Duff & Phelps Corp,2012-12-30,0000883237,0001193125-12-092136,2012-03-01,304,13588,4273,2482704020,Completed,114,0,13.05,12.88,12.14,2013-04-23T00:00:00Z,15.55,19.16,28.09,20.73,Centerview Partners LLC,NA,United States,Duff & Phelps Corp SPV,Investment advice,Public,Duff & Phelps Corp SPV,100,100,0,DUF,Leveraged Buyouts|Disclosed Value,660.365,631.028,100,Barclays|Credit Suisse Group|RBC Capital Markets|Sandler O'Neill Partners,NA,2012-12-30T00:00:00Z,Financials,Brokerage,Financials,Other Financials,United States,26433B,New York,Going Private|Leveraged Buyout|Acquiror Is An Investor Group|Financial Acquiror|Institutional Buyout|Secondary Buyout,Merger,Friendly,FALSE,FALSE,New York,NA,False|False,1,TRUE,114,2012,12,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20.73,TRUE,TRUE,TRUE,TRUE,TRUE,88.62094286338751,0.02824858757062147,0.5,1.3930348258706466,4.079601990049751,0.8076277947689297,72.7047146401985,7.889546351084813,-0.31875,5.3731343283582085,10.44776119402985,1.4859732430196555,-1.6112910128721414,0.5402537357800863,0.03643163002853029,0.36934587055367196,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,19.16,28.09,1,In,In_2012,1,1,1,1,1,0,0,0,0,22.233332133957557,18.067619877407697,21.765366331781426,17.95879894633669,9.215327913487222,8.301521654940728,10050,4030
Duke Energy Corp___2015-04-06,Duke Energy Corp,2015-04-06,0000030371,0001326160-14-000003,2014-02-28,402,28509,5489,2740505020,Completed,74,0,76.97,75.9,74.76,2015-06-19T00:00:00Z,NA,NA,NA,NA,NA,NA,United States,Duke Energy Corp,Electric services,Public,Duke Energy Corp,2.798,100,0,DUK,Repurchases,1500,1500,2.798,NA,NA,2015-04-06T00:00:00Z,Energy and Power,Power,Energy and Power,Power,United States,264399,North Carolina,Open Market Purchase|Repurchase,Buyback,No Applicable,FALSE,FALSE,North Carolina,NA,NA,1,TRUE,74,2015,4,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,45.76708621072898,0.06484641638225255,0.5263157894736842,1.551968783256474,3.9464349059950337,0.1892479127724943,69.14212548015365,2.0150210661293277,-0.13303769401330376,8.646683221000355,11.30720113515431,-0.11049889155084644,-0.7154141322499055,-2.7454795030368797,-0.1459933630987528,1.3103881936375468,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,NA,NA,1,El,El_2015,1,1,0,1,1,0,0,0,0,22.512063188152272,18.314544438750286,24.3583725752495,19.350980398038008,10.023579032793949,8.606485298894999,22552,5467
Duke Realty Corp___2022-05-10,Duke Realty Corp,2022-05-10,0000783280,0000783280-21-000012,2021-02-19,445,14443,5503,3917881020,Completed,146,0,47.71,53.12,58.89,2022-10-03T00:00:00Z,55.689,16.72,-5.44,4.84,Morgan Stanley|JP Morgan,NA,United States,Prologis Inc,Real estate investment trusts,Public,Prologis Inc,100,0,100,DRE,Disclosed Value,21743.016,25424.414,100,Goldman Sachs & Co|Citigroup Inc,NA,2022-05-10T00:00:00Z,Real Estate,REITs,Real Estate,REITs,United States,264411,Indiana,Unsolicited Deal|Stock Swap,Merger,Friendly,FALSE,FALSE,California,NA,NA,1,TRUE,146,2022,5,Stock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.84,TRUE,TRUE,TRUE,TRUE,TRUE,71.68558992961727,0.06082725060827251,0.52,0.6281407035175879,2.3555276381909547,0.4345713303952403,72.08363903154806,6.404391582799634,-0.011299435028248588,6.831030150753769,6.988065326633166,0.33703287541794064,-0.40044262561864324,-0.220271016195746,0.7389814810571179,1.2890261995282084,sic2_year,sic2_year,sic2_year,sic2_year,sic2_year,16.72,-5.44,1,Re,Re_2022,1,1,1,1,1,0,0,0,0,24.142265506444616,19.99993611643932,21.730037871471136,17.689655732523224,9.452187908084165,8.603737792816423,12736,5452
Dunkin Brands Group Inc___2015-01-26,Dunkin Brands Group Inc,2015-01-26,0001357204,0001357204-14-000017,2014-02-20,340,15293,9502,2718604020,Withdrawn,-999,0,46.98,45.51,42.9,NA,NA,NA,NA,NA,NA,NA,United States,Dunkin Brands Group Inc,Eating places,Public,Dunkin Brands Group Inc,0,100,0,DNKN,Repurchases,950,950,NA,NA,2018-10-25T00:00:00Z,2015-01-26T00:00:00Z,Retail,Food & Beverage Retailing,Retail,Food & Beverage Retailing,United States,265504,Massachusetts,Privately Negotiated Purchase|Repurchase,Buyback,No Applicable,FALSE,FALSE,Massachusetts,NA,NA,0,TRUE,NA,2015,1,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,71.95630729988619,0.0316622691292876,0.5,1.5263680073265664,2.6711440128214914,0.14821318241086368,78.44606164383562,7.481559536354057,-0.4880952380952381,4.884377623445013,14.271540868503397,0.2652397324086899,-1.4706044240139755,-0.736882862853802,0.5787628019201112,-0.4271647213615408,sic2,sic2,sic2,sic2,sic2,NA,NA,0,Ea,Ea_2015,1,1,0,1,0,0,0,0,0,23.694465021447115,19.93602483173891,23.39194026056562,19.19591518906896,9.480596490604585,9.142489705068009,13103,9344
Dunkin Brands Group Inc___2015-10-22,Dunkin Brands Group Inc,2015-10-22,0001357204,0001357204-15-000015,2015-02-19,245,14109,9985,2815565020,Completed,70,0,41.04,42.16,47.89,2015-12-31T00:00:00Z,NA,NA,NA,NA,NA,NA,United States,Dunkin Brands Group Inc,Eating places,Public,Dunkin Brands Group Inc,2.625,100,0,DNKN,Repurchases,125,125,2.625,NA,NA,2015-10-22T00:00:00Z,Retail,Food & Beverage Retailing,Retail,Food & Beverage Retailing,United States,265504,Massachusetts,Repurchase|Open Market Purchase,Buyback,No Applicable,FALSE,FALSE,Massachusetts,NA,NA,1,TRUE,70,2015,10,Cash,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,70.5213963214092,0.05367231638418079,0.6842105263157895,1.5715467328370554,3.391232423490488,0.1415388842641696,77.28289607484238,6.1152882205513786,-0.34893617021276596,6.2861869313482215,13.068651778329198,0.16453575423854927,-0.8427786774467492,-0.7779068892010831,0.4138649435300741,0.3609614648578938,sic2,sic2,sic2,sic2,sic2,NA,NA,1,Ea,Ea_2015,1,1,0,1,1,0,0,0,0,23.499763289892442,19.74195870804981,23.70211216453168,19.502283612910087,9.400133943608838,9.193601047971885,12090,9834
